Model,MDO4054C
-2.0340e-04,0.04
-2.0300e-04,0
-2.0260e-04,-0.04
-2.0220e-04,0.04
-2.0180e-04,0
-2.0140e-04,0.08
-2.0100e-04,0
-2.0060e-04,0
-2.0020e-04,0.04
-1.9980e-04,0.04
-1.9940e-04,0
-1.9900e-04,0
-1.9860e-04,0.04
-1.9820e-04,0
-1.9780e-04,0
-1.9740e-04,0.04
-1.9700e-04,0
-1.9660e-04,0.04
-1.9620e-04,0.04
-1.9580e-04,0.04
-1.9540e-04,0
-1.9500e-04,0
-1.9460e-04,0.04
-1.9420e-04,0
-1.9380e-04,-0.04
-1.9340e-04,0
-1.9300e-04,0.04
-1.9260e-04,0.04
-1.9220e-04,0.08
-1.9180e-04,0.08
-1.9140e-04,0.04
-1.9100e-04,-0.04
-1.9060e-04,0.04
-1.9020e-04,0.04
-1.8980e-04,0.08
-1.8940e-04,0.04
-1.8900e-04,0.04
-1.8860e-04,0.04
-1.8820e-04,0.04
-1.8780e-04,0.08
-1.8740e-04,0.04
-1.8700e-04,0.04
-1.8660e-04,0.04
-1.8620e-04,0.04
-1.8580e-04,0
-1.8540e-04,0.08
-1.8500e-04,0.04
-1.8460e-04,0.08
-1.8420e-04,0
-1.8380e-04,-0.04
-1.8340e-04,0
-1.8300e-04,0.04
-1.8260e-04,0
-1.8220e-04,0.04
-1.8180e-04,0.04
-1.8140e-04,0.04
-1.8100e-04,0.04
-1.8060e-04,0.04
-1.8020e-04,0
-1.7980e-04,0
-1.7940e-04,0.04
-1.7900e-04,0.08
-1.7860e-04,0.04
-1.7820e-04,0
-1.7780e-04,0.04
-1.7740e-04,0.08
-1.7700e-04,0
-1.7660e-04,0.04
-1.7620e-04,0
-1.7580e-04,0
-1.7540e-04,0
-1.7500e-04,0.04
-1.7460e-04,0.08
-1.7420e-04,0.08
-1.7380e-04,0.04
-1.7340e-04,0.04
-1.7300e-04,0.08
-1.7260e-04,0
-1.7220e-04,0.04
-1.7180e-04,0.04
-1.7140e-04,-0.08
-1.7100e-04,0.04
-1.7060e-04,0.04
-1.7020e-04,0.08
-1.6980e-04,0
-1.6940e-04,0
-1.6900e-04,0
-1.6860e-04,0.04
-1.6820e-04,0.04
-1.6780e-04,0.04
-1.6740e-04,0
-1.6700e-04,0
-1.6660e-04,0.04
-1.6620e-04,0.04
-1.6580e-04,0.04
-1.6540e-04,0
-1.6500e-04,0.04
-1.6460e-04,0
-1.6420e-04,0.04
-1.6380e-04,0.04
-1.6340e-04,0.04
-1.6300e-04,0.04
-1.6260e-04,0
-1.6220e-04,0
-1.6180e-04,0.04
-1.6140e-04,0
-1.6100e-04,0.04
-1.6060e-04,0
-1.6020e-04,0.04
-1.5980e-04,0.04
-1.5940e-04,0.04
-1.5900e-04,0.04
-1.5860e-04,0
-1.5820e-04,0.04
-1.5780e-04,0
-1.5740e-04,0
-1.5700e-04,0.04
-1.5660e-04,0.04
-1.5620e-04,0.04
-1.5580e-04,0.04
-1.5540e-04,0
-1.5500e-04,0.04
-1.5460e-04,0
-1.5420e-04,0.04
-1.5380e-04,0.04
-1.5340e-04,0
-1.5300e-04,0.04
-1.5260e-04,0.04
-1.5220e-04,0
-1.5180e-04,0
-1.5140e-04,0
-1.5100e-04,-0.04
-1.5060e-04,-0.04
-1.5020e-04,0.04
-1.4980e-04,0.04
-1.4940e-04,0.04
-1.4900e-04,0.04
-1.4860e-04,0.04
-1.4820e-04,0
-1.4780e-04,0.04
-1.4740e-04,0.04
-1.4700e-04,0
-1.4660e-04,0
-1.4620e-04,0.04
-1.4580e-04,0.04
-1.4540e-04,0
-1.4500e-04,0
-1.4460e-04,0
-1.4420e-04,0.04
-1.4380e-04,0
-1.4340e-04,0
-1.4300e-04,0.04
-1.4260e-04,0.04
-1.4220e-04,0.04
-1.4180e-04,0.04
-1.4140e-04,0.04
-1.4100e-04,0.08
-1.4060e-04,0.08
-1.4020e-04,0.08
-1.3980e-04,0.04
-1.3940e-04,0.04
-1.3900e-04,0.04
-1.3860e-04,0.08
-1.3820e-04,0.04
-1.3780e-04,0.04
-1.3740e-04,0
-1.3700e-04,0.04
-1.3660e-04,0.04
-1.3620e-04,0.08
-1.3580e-04,0.04
-1.3540e-04,0.04
-1.3500e-04,0.04
-1.3460e-04,0
-1.3420e-04,0.04
-1.3380e-04,0.04
-1.3340e-04,0
-1.3300e-04,0.04
-1.3260e-04,0.04
-1.3220e-04,0
-1.3180e-04,0.08
-1.3140e-04,-0.04
-1.3100e-04,0.04
-1.3060e-04,0.04
-1.3020e-04,-0.04
-1.2980e-04,0
-1.2940e-04,0
-1.2900e-04,0.04
-1.2860e-04,0
-1.2820e-04,-0.04
-1.2780e-04,0.04
-1.2740e-04,0
-1.2700e-04,0
-1.2660e-04,0.04
-1.2620e-04,0.04
-1.2580e-04,0.08
-1.2540e-04,0.04
-1.2500e-04,0.04
-1.2460e-04,0.04
-1.2420e-04,0
-1.2380e-04,0.04
-1.2340e-04,0.04
-1.2300e-04,0
-1.2260e-04,0.04
-1.2220e-04,0.04
-1.2180e-04,0.08
-1.2140e-04,0
-1.2100e-04,0.08
-1.2060e-04,0
-1.2020e-04,0.04
-1.1980e-04,0.04
-1.1940e-04,0
-1.1900e-04,-0.04
-1.1860e-04,0
-1.1820e-04,0
-1.1780e-04,0
-1.1740e-04,0
-1.1700e-04,0.12
-1.1660e-04,0.04
-1.1620e-04,0.04
-1.1580e-04,0.04
-1.1540e-04,0
-1.1500e-04,0.04
-1.1460e-04,0.04
-1.1420e-04,0.04
-1.1380e-04,0.04
-1.1340e-04,0
-1.1300e-04,0
-1.1260e-04,0.08
-1.1220e-04,0.04
-1.1180e-04,0
-1.1140e-04,0.04
-1.1100e-04,-0.04
-1.1060e-04,0.04
-1.1020e-04,0.04
-1.0980e-04,0.08
-1.0940e-04,0
-1.0900e-04,0
-1.0860e-04,-0.04
-1.0820e-04,0
-1.0780e-04,0
-1.0740e-04,0
-1.0700e-04,0
-1.0660e-04,0.04
-1.0620e-04,0.08
-1.0580e-04,0
-1.0540e-04,0.04
-1.0500e-04,0.04
-1.0460e-04,0.04
-1.0420e-04,0.04
-1.0380e-04,0.04
-1.0340e-04,0.04
-1.0300e-04,0
-1.0260e-04,0.04
-1.0220e-04,0.04
-1.0180e-04,0.04
-1.0140e-04,0
-1.0100e-04,0.04
-1.0060e-04,0.04
-1.0020e-04,0
-9.9800e-05,0.04
-9.9400e-05,0.04
-9.9000e-05,0
-9.8600e-05,0
-9.8200e-05,0.04
-9.7800e-05,0.04
-9.7400e-05,0.08
-9.7000e-05,0.08
-9.6600e-05,0
-9.6200e-05,0.04
-9.5800e-05,-0.04
-9.5400e-05,0.08
-9.5000e-05,0
-9.4600e-05,0.04
-9.4200e-05,0.04
-9.3800e-05,0.04
-9.3400e-05,0
-9.3000e-05,0
-9.2600e-05,0.04
-9.2200e-05,0.04
-9.1800e-05,0.04
-9.1400e-05,0.04
-9.1000e-05,0.04
-9.0600e-05,0.04
-9.0200e-05,0
-8.9800e-05,0.04
-8.9400e-05,0
-8.9000e-05,0.08
-8.8600e-05,0.04
-8.8200e-05,0
-8.7800e-05,0.04
-8.7400e-05,0
-8.7000e-05,0
-8.6600e-05,0.04
-8.6200e-05,0.04
-8.5800e-05,0.08
-8.5400e-05,0.04
-8.5000e-05,0.04
-8.4600e-05,0.04
-8.4200e-05,0
-8.3800e-05,0.04
-8.3400e-05,0
-8.3000e-05,0
-8.2600e-05,0.04
-8.2200e-05,0.04
-8.1800e-05,0.04
-8.1400e-05,0.04
-8.1000e-05,0.08
-8.0600e-05,0.04
-8.0200e-05,0
-7.9800e-05,0.04
-7.9400e-05,0.08
-7.9000e-05,0.04
-7.8600e-05,0.04
-7.8200e-05,0.04
-7.7800e-05,0.08
-7.7400e-05,0.08
-7.7000e-05,0.04
-7.6600e-05,0
-7.6200e-05,-0.04
-7.5800e-05,-0.04
-7.5400e-05,0.04
-7.5000e-05,0.08
-7.4600e-05,0.04
-7.4200e-05,0.08
-7.3800e-05,0.08
-7.3400e-05,0
-7.3000e-05,0
-7.2600e-05,0.04
-7.2200e-05,0
-7.1800e-05,0.08
-7.1400e-05,0.08
-7.1000e-05,0
-7.0600e-05,0.04
-7.0200e-05,0
-6.9800e-05,0.04
-6.9400e-05,0
-6.9000e-05,0.04
-6.8600e-05,0.04
-6.8200e-05,0
-6.7800e-05,0
-6.7400e-05,0.04
-6.7000e-05,0
-6.6600e-05,0.04
-6.6200e-05,0.04
-6.5800e-05,0.04
-6.5400e-05,0.08
-6.5000e-05,0.08
-6.4600e-05,0.04
-6.4200e-05,0.04
-6.3800e-05,0.04
-6.3400e-05,0.04
-6.3000e-05,0
-6.2600e-05,0
-6.2200e-05,0
-6.1800e-05,0.04
-6.1400e-05,0.08
-6.1000e-05,0.04
-6.0600e-05,0
-6.0200e-05,0.04
-5.9800e-05,0
-5.9400e-05,0.04
-5.9000e-05,0
-5.8600e-05,0
-5.8200e-05,0.04
-5.7800e-05,0
-5.7400e-05,0
-5.7000e-05,0
-5.6600e-05,0.04
-5.6200e-05,0.04
-5.5800e-05,0.04
-5.5400e-05,0
-5.5000e-05,0
-5.4600e-05,0
-5.4200e-05,-0.04
-5.3800e-05,-0.04
-5.3400e-05,-0.04
-5.3000e-05,0
-5.2600e-05,0.04
-5.2200e-05,0.04
-5.1800e-05,0.04
-5.1400e-05,0
-5.1000e-05,0.08
-5.0600e-05,0
-5.0200e-05,-0.04
-4.9800e-05,0
-4.9400e-05,0.08
-4.9000e-05,0.04
-4.8600e-05,0.04
-4.8200e-05,0
-4.7800e-05,0.04
-4.7400e-05,0.04
-4.7000e-05,0.04
-4.6600e-05,0
-4.6200e-05,0.08
-4.5800e-05,0.04
-4.5400e-05,0
-4.5000e-05,0.04
-4.4600e-05,0
-4.4200e-05,0.08
-4.3800e-05,0.08
-4.3400e-05,0.04
-4.3000e-05,0.04
-4.2600e-05,0.04
-4.2200e-05,0
-4.1800e-05,0
-4.1400e-05,0.08
-4.1000e-05,0
-4.0600e-05,0
-4.0200e-05,0.04
-3.9800e-05,0.04
-3.9400e-05,0
-3.9000e-05,0.04
-3.8600e-05,0
-3.8200e-05,0
-3.7800e-05,0.04
-3.7400e-05,0
-3.7000e-05,0.04
-3.6600e-05,0
-3.6200e-05,0
-3.5800e-05,0.08
-3.5400e-05,0
-3.5000e-05,0.04
-3.4600e-05,0.04
-3.4200e-05,0
-3.3800e-05,0.04
-3.3400e-05,0
-3.3000e-05,0.04
-3.2600e-05,0.08
-3.2200e-05,0.08
-3.1800e-05,0.04
-3.1400e-05,0
-3.1000e-05,0
-3.0600e-05,0.08
-3.0200e-05,0.04
-2.9800e-05,0.08
-2.9400e-05,0.04
-2.9000e-05,0
-2.8600e-05,0.04
-2.8200e-05,0.08
-2.7800e-05,0.04
-2.7400e-05,0.04
-2.7000e-05,0.04
-2.6600e-05,0.04
-2.6200e-05,0
-2.5800e-05,0
-2.5400e-05,0
-2.5000e-05,0
-2.4600e-05,0.08
-2.4200e-05,0.04
-2.3800e-05,0.04
-2.3400e-05,0.08
-2.3000e-05,0.04
-2.2600e-05,0.04
-2.2200e-05,0.04
-2.1800e-05,0
-2.1400e-05,0.04
-2.1000e-05,0.04
-2.0600e-05,0
-2.0200e-05,0.08
-1.9800e-05,0.04
-1.9400e-05,0.04
-1.9000e-05,0.04
-1.8600e-05,0.04
-1.8200e-05,0
-1.7800e-05,0.04
-1.7400e-05,0.04
-1.7000e-05,0.04
-1.6600e-05,0
-1.6200e-05,0.08
-1.5800e-05,0
-1.5400e-05,0.04
-1.5000e-05,0.04
-1.4600e-05,0.04
-1.4200e-05,0
-1.3800e-05,0.04
-1.3400e-05,0.04
-1.3000e-05,0.04
-1.2600e-05,0.04
-1.2200e-05,0.04
-1.1800e-05,0
-1.1400e-05,0
-1.1000e-05,0
-1.0600e-05,0
-1.0200e-05,0
-9.8000e-06,0.04
-9.4000e-06,0.04
-9.0000e-06,0
-8.6000e-06,0
-8.2000e-06,0.04
-7.8000e-06,0
-7.4000e-06,0.04
-7.0000e-06,-0.04
-6.6000e-06,0.04
-6.2000e-06,0
-5.8000e-06,0
-5.4000e-06,2.6
-5.0000e-06,3.32
-4.6000e-06,3.32
-4.2000e-06,3.32
-3.8000e-06,3.32
-3.4000e-06,3.28
-3.0000e-06,3.32
-2.6000e-06,3.28
-2.2000e-06,3.28
-1.8000e-06,3.32
-1.4000e-06,3.36
-1.0000e-06,3.28
-6.0000e-07,3.32
-2.0000e-07,-0.04
2.0000e-07,-0.04
6.0000e-07,0
1.0000e-06,0.04
1.4000e-06,0
1.8000e-06,-0.04
2.2000e-06,0
2.6000e-06,0.04
3.0000e-06,0
3.4000e-06,0.04
3.8000e-06,0
4.2000e-06,0
4.6000e-06,0
5.0000e-06,0
5.4000e-06,0
5.8000e-06,-0.04
6.2000e-06,0
6.6000e-06,0.04
7.0000e-06,0.04
7.4000e-06,0.08
7.8000e-06,0
8.2000e-06,0.04
8.6000e-06,0
9.0000e-06,0.04
9.4000e-06,0.08
9.8000e-06,0.04
1.0200e-05,0.04
1.0600e-05,0.08
1.1000e-05,0.04
1.1400e-05,0.08
1.1800e-05,0
1.2200e-05,0.04
1.2600e-05,0
1.3000e-05,0.04
1.3400e-05,0
1.3800e-05,0
1.4200e-05,0.04
1.4600e-05,-0.04
1.5000e-05,0.04
1.5400e-05,0.04
1.5800e-05,0.04
1.6200e-05,0
1.6600e-05,0.04
1.7000e-05,0
1.7400e-05,0.04
1.7800e-05,0.04
1.8200e-05,0.04
1.8600e-05,0.04
1.9000e-05,0.04
1.9400e-05,0.04
1.9800e-05,0
2.0200e-05,0.04
2.0600e-05,0
2.1000e-05,0.04
2.1400e-05,0.04
2.1800e-05,0
2.2200e-05,0
2.2600e-05,0.12
2.3000e-05,0.08
2.3400e-05,0.04
2.3800e-05,0.04
2.4200e-05,0.04
2.4600e-05,0.04
2.5000e-05,0.04
2.5400e-05,0
2.5800e-05,0.04
2.6200e-05,0.08
2.6600e-05,0.04
2.7000e-05,0.04
2.7400e-05,0.04
2.7800e-05,0.08
2.8200e-05,0
2.8600e-05,-0.04
2.9000e-05,0.04
2.9400e-05,0.04
2.9800e-05,0.04
3.0200e-05,0.08
3.0600e-05,0
3.1000e-05,0
3.1400e-05,0.08
3.1800e-05,0.08
3.2200e-05,0.04
3.2600e-05,0.08
3.3000e-05,0.04
3.3400e-05,0.04
3.3800e-05,0
3.4200e-05,0.04
3.4600e-05,0.04
3.5000e-05,0.04
3.5400e-05,0.04
3.5800e-05,0
3.6200e-05,0.04
3.6600e-05,0.04
3.7000e-05,0
3.7400e-05,0.08
3.7800e-05,0.04
3.8200e-05,0
3.8600e-05,0.04
3.9000e-05,0
3.9400e-05,0
3.9800e-05,0
4.0200e-05,0
4.0600e-05,0
4.1000e-05,0.08
4.1400e-05,0.04
4.1800e-05,0.08
4.2200e-05,0
4.2600e-05,-0.04
4.3000e-05,0
4.3400e-05,0
4.3800e-05,0
4.4200e-05,0
4.4600e-05,0
4.5000e-05,0.08
4.5400e-05,0
4.5800e-05,0.04
4.6200e-05,0.04
4.6600e-05,0.04
4.7000e-05,0.04
4.7400e-05,0.04
4.7800e-05,0
4.8200e-05,0.04
4.8600e-05,0.04
4.9000e-05,0.04
4.9400e-05,0
4.9800e-05,0.04
5.0200e-05,0.04
5.0600e-05,0.04
5.1000e-05,0.04
5.1400e-05,0.04
5.1800e-05,0.04
5.2200e-05,0.04
5.2600e-05,0.12
5.3000e-05,0.08
5.3400e-05,0.04
5.3800e-05,0.04
5.4200e-05,0.08
5.4600e-05,0
5.5000e-05,0
5.5400e-05,0.08
5.5800e-05,0.04
5.6200e-05,0.04
5.6600e-05,0.04
5.7000e-05,0.04
5.7400e-05,0.08
5.7800e-05,0
5.8200e-05,-0.04
5.8600e-05,-0.04
5.9000e-05,0.04
5.9400e-05,0.04
5.9800e-05,0.04
6.0200e-05,0.08
6.0600e-05,0.08
6.1000e-05,0
6.1400e-05,-0.04
6.1800e-05,0
6.2200e-05,0
6.2600e-05,0.04
6.3000e-05,0.04
6.3400e-05,-0.04
6.3800e-05,0
6.4200e-05,0
6.4600e-05,0.04
6.5000e-05,0.08
6.5400e-05,0.04
6.5800e-05,0
6.6200e-05,0
6.6600e-05,0
6.7000e-05,0.04
6.7400e-05,0.04
6.7800e-05,0
6.8200e-05,0.04
6.8600e-05,0.08
6.9000e-05,0
6.9400e-05,0.04
6.9800e-05,0
7.0200e-05,0.04
7.0600e-05,0.04
7.1000e-05,0.04
7.1400e-05,0.04
7.1800e-05,0.04
7.2200e-05,0
7.2600e-05,0.04
7.3000e-05,-0.04
7.3400e-05,0
7.3800e-05,0
7.4200e-05,0.04
7.4600e-05,0.04
7.5000e-05,0
7.5400e-05,0.04
7.5800e-05,0.08
7.6200e-05,0.04
7.6600e-05,0.08
7.7000e-05,0.04
7.7400e-05,0.08
7.7800e-05,0.04
7.8200e-05,0.04
7.8600e-05,0.04
7.9000e-05,0
7.9400e-05,0.04
7.9800e-05,0.04
8.0200e-05,0.04
8.0600e-05,-0.04
8.1000e-05,0
8.1400e-05,0.08
8.1800e-05,0
8.2200e-05,0.04
8.2600e-05,0.04
8.3000e-05,0.04
8.3400e-05,0.04
8.3800e-05,0.04
8.4200e-05,0.08
8.4600e-05,0
8.5000e-05,0.04
8.5400e-05,0.04
8.5800e-05,0.04
8.6200e-05,-0.04
8.6600e-05,-0.04
8.7000e-05,0.04
8.7400e-05,0.04
8.7800e-05,-0.04
8.8200e-05,0.08
8.8600e-05,0
8.9000e-05,0.04
8.9400e-05,0
8.9800e-05,0.04
9.0200e-05,0
9.0600e-05,0.08
9.1000e-05,0.04
9.1400e-05,0.04
9.1800e-05,0.04
9.2200e-05,0.04
9.2600e-05,0.04
9.3000e-05,0
9.3400e-05,0.04
9.3800e-05,0.04
9.4200e-05,0
9.4600e-05,0.04
9.5000e-05,0
9.5400e-05,0.08
9.5800e-05,0.04
9.6200e-05,0
9.6600e-05,0.04
9.7000e-05,0
9.7400e-05,0
9.7800e-05,0
9.8200e-05,0.04
9.8600e-05,0.04
9.9000e-05,0.04
9.9400e-05,0
9.9800e-05,0.04
1.0020e-04,0.04
1.0060e-04,0.08
1.0100e-04,0.04
1.0140e-04,0
1.0180e-04,0
1.0220e-04,0
1.0260e-04,0.04
1.0300e-04,0.04
1.0340e-04,0.04
1.0380e-04,0
1.0420e-04,0.04
1.0460e-04,0.08
1.0500e-04,0
1.0540e-04,0.04
1.0580e-04,0
1.0620e-04,-0.04
1.0660e-04,0
1.0700e-04,0
1.0740e-04,0.04
1.0780e-04,0.04
1.0820e-04,0.04
1.0860e-04,0.04
1.0900e-04,0.04
1.0940e-04,0.04
1.0980e-04,0.04
1.1020e-04,0.04
1.1060e-04,0
1.1100e-04,0.04
1.1140e-04,0.04
1.1180e-04,0.04
1.1220e-04,0
1.1260e-04,0.08
1.1300e-04,0.04
1.1340e-04,0.04
1.1380e-04,0.04
1.1420e-04,0.08
1.1460e-04,0.04
1.1500e-04,0.04
1.1540e-04,0.04
1.1580e-04,0.04
1.1620e-04,0.04
1.1660e-04,0.04
1.1700e-04,0.08
1.1740e-04,0.04
1.1780e-04,0.08
1.1820e-04,0.04
1.1860e-04,0.04
1.1900e-04,0.04
1.1940e-04,0
1.1980e-04,0.04
1.2020e-04,0.04
1.2060e-04,0.04
1.2100e-04,-0.04
1.2140e-04,0
1.2180e-04,0.04
1.2220e-04,0
1.2260e-04,0.08
1.2300e-04,0
1.2340e-04,0
1.2380e-04,0.04
1.2420e-04,0.04
1.2460e-04,0.04
1.2500e-04,0.04
1.2540e-04,0
1.2580e-04,0.04
1.2620e-04,0
1.2660e-04,0
1.2700e-04,0.08
1.2740e-04,0.04
1.2780e-04,0.04
1.2820e-04,0.04
1.2860e-04,0.08
1.2900e-04,0.04
1.2940e-04,0
1.2980e-04,0.08
1.3020e-04,0.04
1.3060e-04,0.04
1.3100e-04,0.04
1.3140e-04,0.04
1.3180e-04,0.04
1.3220e-04,0.04
1.3260e-04,0
1.3300e-04,0.04
1.3340e-04,0
1.3380e-04,0.04
1.3420e-04,-0.04
1.3460e-04,0
1.3500e-04,-0.04
1.3540e-04,0.04
1.3580e-04,0.08
1.3620e-04,0
1.3660e-04,0.08
1.3700e-04,0.08
1.3740e-04,0.04
1.3780e-04,0.08
1.3820e-04,-0.04
1.3860e-04,0
1.3900e-04,-0.04
1.3940e-04,0
1.3980e-04,0
1.4020e-04,0.04
1.4060e-04,0.04
1.4100e-04,0.04
1.4140e-04,-0.04
1.4180e-04,0.04
1.4220e-04,0
1.4260e-04,-0.04
1.4300e-04,0.04
1.4340e-04,0
1.4380e-04,0.08
1.4420e-04,0
1.4460e-04,0.08
1.4500e-04,0
1.4540e-04,0.08
1.4580e-04,0
1.4620e-04,0
1.4660e-04,0.04
1.4700e-04,0
1.4740e-04,0
1.4780e-04,0.04
1.4820e-04,0.04
1.4860e-04,0
1.4900e-04,0.04
1.4940e-04,0
1.4980e-04,0
1.5020e-04,0
1.5060e-04,0
1.5100e-04,0
1.5140e-04,0.04
1.5180e-04,0.04
1.5220e-04,0.04
1.5260e-04,0
1.5300e-04,0
1.5340e-04,0.04
1.5380e-04,0
1.5420e-04,0.04
1.5460e-04,0.04
1.5500e-04,0.04
1.5540e-04,0.04
1.5580e-04,0
1.5620e-04,0.04
1.5660e-04,0
1.5700e-04,0.04
1.5740e-04,-0.04
1.5780e-04,0
1.5820e-04,0
1.5860e-04,-0.04
1.5900e-04,0.04
1.5940e-04,0
1.5980e-04,0.04
1.6020e-04,0.04
1.6060e-04,0.04
1.6100e-04,0.04
1.6140e-04,0.04
1.6180e-04,0.04
1.6220e-04,0
1.6260e-04,0.04
1.6300e-04,0.04
1.6340e-04,0.08
1.6380e-04,0
1.6420e-04,0
1.6460e-04,0.04
1.6500e-04,0.04
1.6540e-04,0.04
1.6580e-04,0
1.6620e-04,0
1.6660e-04,0
1.6700e-04,0.04
1.6740e-04,0.04
1.6780e-04,0.08
1.6820e-04,0.04
1.6860e-04,0
1.6900e-04,0
1.6940e-04,0
1.6980e-04,0.04
1.7020e-04,0
1.7060e-04,0
1.7100e-04,0.04
1.7140e-04,0.04
1.7180e-04,0
1.7220e-04,0
1.7260e-04,-0.04
1.7300e-04,0.04
1.7340e-04,0.04
1.7380e-04,0
1.7420e-04,0
1.7460e-04,0.04
1.7500e-04,0.04
1.7540e-04,0
1.7580e-04,0
1.7620e-04,0.08
1.7660e-04,0.08
1.7700e-04,0
1.7740e-04,0.04
1.7780e-04,0.04
1.7820e-04,0.04
1.7860e-04,0
1.7900e-04,0
1.7940e-04,0
1.7980e-04,0.04
1.8020e-04,0
1.8060e-04,-0.04
1.8100e-04,0.04
1.8140e-04,0
1.8180e-04,0.04
1.8220e-04,0
1.8260e-04,0.04
1.8300e-04,0.04
1.8340e-04,0.04
1.8380e-04,0.08
1.8420e-04,0
1.8460e-04,0
1.8500e-04,0
1.8540e-04,0.04
1.8580e-04,0
1.8620e-04,0.04
1.8660e-04,0.04
1.8700e-04,0.08
1.8740e-04,0.04
1.8780e-04,0.04
1.8820e-04,0.04
1.8860e-04,0
1.8900e-04,0.04
1.8940e-04,0.08
1.8980e-04,0
1.9020e-04,0.04
1.9060e-04,0.04
1.9100e-04,0.04
1.9140e-04,0.04
1.9180e-04,0.04
1.9220e-04,0.08
1.9260e-04,0.04
1.9300e-04,0.04
1.9340e-04,0.08
1.9380e-04,0.04
1.9420e-04,0.04
1.9460e-04,0.04
1.9500e-04,0
1.9540e-04,0
1.9580e-04,0.04
1.9620e-04,-0.04
1.9660e-04,0.04
1.9700e-04,0.04
1.9740e-04,0
1.9780e-04,0.04
1.9820e-04,0
1.9860e-04,0.04
1.9900e-04,0
1.9940e-04,0
1.9980e-04,0.04
2.0020e-04,0.04
2.0060e-04,0.04
2.0100e-04,0
2.0140e-04,0.04
2.0180e-04,0
2.0220e-04,0.08
2.0260e-04,0
2.0300e-04,0
2.0340e-04,0.04
2.0380e-04,0
2.0420e-04,0.04
2.0460e-04,0.04
2.0500e-04,0
2.0540e-04,0.04
2.0580e-04,0.04
2.0620e-04,0.04
2.0660e-04,0.04
2.0700e-04,0.04
2.0740e-04,0
2.0780e-04,0
2.0820e-04,0.04
2.0860e-04,0.08
2.0900e-04,0.04
2.0940e-04,0.04
2.0980e-04,0.08
2.1020e-04,-0.04
2.1060e-04,-0.04
2.1100e-04,0.04
2.1140e-04,0.04
2.1180e-04,0.04
2.1220e-04,0.04
2.1260e-04,0.08
2.1300e-04,0.04
2.1340e-04,-0.04
2.1380e-04,-0.04
2.1420e-04,0
2.1460e-04,0
2.1500e-04,0
2.1540e-04,0.04
2.1580e-04,0.04
2.1620e-04,0
2.1660e-04,0.04
2.1700e-04,0.04
2.1740e-04,0.04
2.1780e-04,0
2.1820e-04,0.04
2.1860e-04,0.04
2.1900e-04,0.04
2.1940e-04,0.04
2.1980e-04,0.04
2.2020e-04,0
2.2060e-04,0.08
2.2100e-04,0.04
2.2140e-04,0
2.2180e-04,0
2.2220e-04,0.04
2.2260e-04,0.04
2.2300e-04,0.04
2.2340e-04,0.08
2.2380e-04,0
2.2420e-04,0
2.2460e-04,0
2.2500e-04,0.04
2.2540e-04,0.08
2.2580e-04,0.04
2.2620e-04,0.08
2.2660e-04,0
2.2700e-04,0.04
2.2740e-04,0.04
2.2780e-04,0.04
2.2820e-04,0.04
2.2860e-04,0
2.2900e-04,0
2.2940e-04,0.08
2.2980e-04,0.04
2.3020e-04,0
2.3060e-04,0.04
2.3100e-04,0
2.3140e-04,0
2.3180e-04,0
2.3220e-04,0
2.3260e-04,0.04
2.3300e-04,0.04
2.3340e-04,-0.04
2.3380e-04,0
2.3420e-04,0.04
2.3460e-04,0.04
2.3500e-04,0.08
2.3540e-04,0.04
2.3580e-04,0.04
2.3620e-04,0.04
2.3660e-04,0.04
2.3700e-04,0.04
2.3740e-04,0.04
2.3780e-04,0
2.3820e-04,0
2.3860e-04,0.04
2.3900e-04,0
2.3940e-04,0.04
2.3980e-04,0.04
2.4020e-04,0
2.4060e-04,0
2.4100e-04,0
2.4140e-04,0.08
2.4180e-04,0
2.4220e-04,0
2.4260e-04,0.04
2.4300e-04,0
2.4340e-04,0.04
2.4380e-04,0
2.4420e-04,0.04
2.4460e-04,0
2.4500e-04,0
2.4540e-04,0.04
2.4580e-04,-0.08
2.4620e-04,0
2.4660e-04,0.04
2.4700e-04,-0.04
2.4740e-04,-0.04
2.4780e-04,0.04
2.4820e-04,0.08
2.4860e-04,0
2.4900e-04,0
2.4940e-04,0
2.4980e-04,0
2.5020e-04,0.04
2.5060e-04,0
2.5100e-04,0
2.5140e-04,0.04
2.5180e-04,0.04
2.5220e-04,0.04
2.5260e-04,0.04
2.5300e-04,0.04
2.5340e-04,0.08
2.5380e-04,0.04
2.5420e-04,0.04
2.5460e-04,0
2.5500e-04,0.08
2.5540e-04,0.04
2.5580e-04,0.04
2.5620e-04,0.08
2.5660e-04,0
2.5700e-04,0.04
2.5740e-04,0
2.5780e-04,0
2.5820e-04,0.04
2.5860e-04,0.08
2.5900e-04,0.04
2.5940e-04,0
2.5980e-04,0.08
2.6020e-04,0.04
2.6060e-04,0
2.6100e-04,0.04
2.6140e-04,0
2.6180e-04,0.04
2.6220e-04,0
2.6260e-04,0.08
2.6300e-04,0.04
2.6340e-04,0.04
2.6380e-04,0.04
2.6420e-04,0
2.6460e-04,0.04
2.6500e-04,0.04
2.6540e-04,0
2.6580e-04,0.04
2.6620e-04,0
2.6660e-04,0.04
2.6700e-04,-0.04
2.6740e-04,0.04
2.6780e-04,0.04
2.6820e-04,0.04
2.6860e-04,0
2.6900e-04,0.04
2.6940e-04,0.04
